koi_fpflag_nt,koi_fpflag_co,koi_fpflag_ss,koi_model_snr,koi_fpflag_ec,koi_impact
0,0,0,14.8,0,1.185
0,0,1,20.2,0,1.16
0,0,0,17.3,0,0.023
0,1,0,15.7,1,0.523
0,1,1,21.6,0,0.52
0,0,0,17.7,0,0.09300000000000001
0,0,0,23.2,0,0.882
0,0,1,17.6,1,0.688
0,0,0,13.2,1,0.051
0,1,1,16.4,0,1.194
0,0,0,15.9,0,0.001
0,0,0,22.5,0,0.851
0,0,0,19.8,0,0.105
0,0,0,17.3,0,0.9109999999999999
0,0,0,26.1,0,0.35
0,0,0,23.8,0,0.8390000000000001
0,1,0,62.8,1,0.006999999999999999
0,1,0,14.0,0,1.2051
0,0,0,31.1,0,0.677
0,0,0,14.2,0,0.23800000000000002
0,1,0,15.3,1,0.40299999999999997
0,1,0,17.8,0,1.095
0,1,1,19.9,0,0.07400000000000001
0,0,0,13.0,0,1.187
0,0,0,24.5,0,0.133
0,0,1,2619.2,0,0.938
0,0,0,19.0,0,0.7340000000000001
0,0,0,16.0,0,0.951
0,0,0,22.6,0,0.68
0,0,0,27.1,0,0.687
0,0,0,18.8,0,0.486
0,0,0,10.7,0,0.94
0,0,0,13.5,0,0.988
0,0,0,19.6,0,0.8290000000000001
0,0,0,15.8,0,0.24
0,0,0,112.2,0,0.068
0,0,0,23.6,0,0.693
0,0,0,80.1,0,0.715
0,1,0,26.4,0,0.20800000000000002
0,0,0,13.2,0,0.275
0,0,0,15.9,0,0.204
0,1,1,59.8,1,0.068
0,0,0,288.6,0,0.05
0,1,0,29.2,1,0.657
0,0,0,24.0,0,0.603
0,0,0,25.4,0,0.22399999999999998
0,0,0,15.4,0,0.337
0,1,0,19.2,0,0.665
0,1,1,21.2,0,0.4
0,0,0,21.4,0,0.085
0,0,0,14.9,0,0.03
0,0,0,289.6,0,0.015
0,1,0,16.0,1,0.40299999999999997
0,1,0,17.5,0,0.115
0,0,0,20.6,0,0.873
0,0,0,20.4,0,0.153
0,0,0,21.4,0,0.28600000000000003
0,0,0,14.9,0,0.595
0,1,0,17.0,0,0.747
0,0,0,17.9,0,0.001
0,0,0,17.5,0,0.883
0,1,0,19.0,0,0.42
0,0,0,22.2,0,0.07200000000000001
0,1,0,20.4,0,0.319
0,0,0,20.0,0,0.595
0,0,0,37.1,0,1.13
0,0,0,17.7,0,0.405
0,0,0,17.6,0,0.616
0,0,0,23.9,0,0.069
0,1,0,29.3,1,0.76
0,0,0,16.1,0,0.922
0,0,0,18.3,0,0.021
0,0,0,20.9,0,0.6990000000000001
0,1,0,17.4,0,0.62
0,0,0,18.4,0,0.163
0,0,0,8.1,0,0.281
0,0,0,137.2,0,0.047
0,0,0,64.4,0,0.19699999999999998
0,0,0,13.2,0,0.45
0,0,0,20.7,0,0.226
0,0,0,11.4,0,0.306
0,0,0,17.0,0,0.953
0,0,0,18.5,0,0.059000000000000004
0,1,1,222.8,1,0.909
0,0,0,21.0,0,0.5710000000000001
0,0,0,19.7,0,0.88
0,0,0,16.3,0,0.225
0,0,0,23.0,0,0.20600000000000002
0,0,0,18.0,0,0.7609999999999999
0,1,0,17.2,1,0.479
0,1,1,35.9,1,0.059000000000000004
0,0,0,32.2,0,0.54
0,1,0,13.6,0,0.325
0,0,0,17.3,0,0.57
0,0,0,13.8,0,0.263
0,0,0,12.8,0,0.217
0,0,0,18.1,0,0.34700000000000003
0,0,0,14.1,0,0.892
0,0,0,17.4,0,0.415
0,1,1,18.9,1,0.909
0,0,0,21.4,0,0.9279999999999999
0,0,0,22.0,0,0.201
0,0,0,15.3,0,0.9790000000000001
0,1,0,41.6,0,1.1
0,0,0,21.3,0,0.42700000000000005
0,0,0,23.7,0,0.865
0,0,0,22.5,0,0.613
0,0,0,19.3,0,0.877
0,0,0,28.4,0,0.44
0,0,0,14.1,0,0.9570000000000001
0,0,0,16.3,0,0.8859999999999999
0,0,0,18.1,0,0.885
0,0,0,12.7,0,0.531
0,0,0,17.3,0,0.109
0,0,0,48.6,0,0.003
0,0,0,25.4,0,0.7190000000000001
0,1,1,27.0,1,0.792
0,1,0,79.6,0,1.128
0,0,0,18.5,0,1.261
0,0,0,15.4,0,0.662
0,0,0,110.5,0,0.049
0,1,1,20.5,1,0.9890000000000001
0,0,0,36.1,0,0.037000000000000005
0,0,0,81.9,0,0.535
0,0,0,50.5,0,0.706
0,0,0,24.3,0,0.45
0,0,0,37.1,0,0.92
0,0,1,26.8,0,0.28800000000000003
0,0,0,21.7,0,0.157
0,1,0,27.8,0,0.738
0,1,1,48.2,1,1.149
0,1,0,15.5,0,0.08
0,0,0,17.7,0,0.071
0,1,0,13.9,1,0.022000000000000002
0,0,0,23.9,0,0.9209999999999999
0,0,0,22.0,0,0.613
0,0,0,16.1,0,0.26
0,0,0,10.6,0,0.017
0,1,1,17.1,0,0.32799999999999996
0,0,0,15.3,0,0.319
0,0,0,16.7,0,0.033
0,0,0,23.8,0,0.29100000000000004
0,0,0,14.6,0,0.408
0,0,0,34.9,0,0.021
0,0,0,15.2,0,0.013000000000000001
0,0,0,20.0,0,0.713
0,0,0,27.3,1,0.135
0,0,0,9.1,0,0.2658
0,0,1,43.4,1,0.617
0,0,0,24.3,0,0.008
0,0,0,38.2,0,0.696
0,1,1,15.5,0,0.141
0,0,0,13.9,0,0.92
0,0,0,9.7,0,0.932
0,0,0,22.4,0,0.03
0,0,0,18.9,0,0.16699999999999998
0,0,0,17.1,0,0.019
0,1,0,17.0,1,0.514
0,1,1,18.6,1,0.7290000000000001
0,1,1,14.3,0,0.33799999999999997
0,0,0,194.9,0,0.017
0,1,1,7.5,0,0.958
0,1,0,38.7,0,0.214
0,0,0,43.5,0,0.557
0,0,0,23.5,0,0.013999999999999999
0,0,0,13.5,0,0.489
0,1,0,12.3,1,0.701
0,1,1,25.3,0,0.41
0,0,0,19.1,0,1.25
0,1,0,17.9,0,0.467
0,1,0,21.9,1,0.564
0,0,0,19.8,0,0.413
0,0,0,20.1,0,0.196
0,0,0,19.9,0,0.914
0,0,1,196.4,0,0.9259999999999999
0,0,0,14.2,0,0.862
0,0,0,20.5,0,0.9470000000000001
0,1,0,13.6,1,0.591
0,0,1,18.9,0,1.2570000000000001
0,0,0,15.5,0,0.168
0,0,0,13.7,0,0.725
0,0,0,11.9,0,0.795
0,1,1,25.1,0,0.34700000000000003
0,0,0,39.0,0,0.7
0,0,0,36.2,0,0.18899999999999997
0,0,0,65.6,0,0.594
0,0,0,22.1,0,0.7959999999999999
0,0,0,23.7,0,0.626
0,0,0,20.0,0,0.091
0,1,0,18.0,0,0.23399999999999999
0,0,0,108.9,0,0.013999999999999999
0,0,0,15.6,0,0.7040000000000001
0,0,0,13.9,0,0.8740000000000001
0,0,0,11.1,0,0.534
0,1,0,17.2,0,0.456
0,0,0,12.1,0,0.489
0,0,0,20.1,0,0.136
0,0,0,19.0,0,0.8490000000000001
0,0,0,11.8,0,0.726
0,0,0,11.9,0,0.258
0,1,0,13.5,1,0.564
0,0,0,36.0,0,0.048
0,0,0,20.5,0,0.166
0,0,0,31.6,0,0.736
0,0,0,125.8,0,0.7659999999999999
0,0,0,35.4,0,0.191
0,0,0,28.4,0,0.618
0,1,0,22.9,1,0.56
0,0,0,19.9,0,0.9059999999999999
0,0,0,22.6,0,0.268
0,1,0,13.9,1,0.152
0,1,0,22.2,0,0.628
0,0,0,17.2,0,0.218
0,0,0,15.9,0,0.2
0,0,0,82.0,0,0.785
0,0,0,12.2,0,0.021
0,0,0,13.6,0,0.36200000000000004
0,0,0,19.7,0,0.125
0,0,0,12.8,0,0.608
0,0,0,16.9,0,0.016
0,0,0,79.7,0,0.102
0,1,0,47.7,1,0.028999999999999998
0,0,0,20.8,0,0.807
0,0,0,30.7,0,0.7509999999999999
0,0,0,27.9,0,0.9229999999999999
0,0,0,20.0,0,0.562
0,0,0,22.1,0,0.098
1,1,0,32.0,0,0.39299999999999996
0,0,1,37.6,0,0.965
0,0,0,23.2,0,0.006
0,1,0,26.1,1,0.37
1,0,0,14.0,0,0.285
0,0,0,17.5,0,0.051
0,0,0,19.3,0,0.008
0,1,0,14.3,1,0.9740000000000001
0,0,0,17.5,0,0.052000000000000005
0,0,0,17.0,0,0.441
0,0,0,20.8,0,0.157
0,1,1,22.2,1,1.236
0,0,0,16.0,0,0.094
1,0,0,35.2,0,0.012
0,0,0,20.1,0,0.79
0,0,0,17.4,0,0.52
0,0,0,18.6,0,0.193
0,0,0,15.3,0,0.12
0,0,0,32.3,0,0.03
0,0,0,60.8,0,0.924
0,0,0,23.0,0,0.23199999999999998
0,1,0,26.0,1,0.562
0,1,1,22.2,1,0.628
0,0,0,24.4,0,0.9440000000000001
0,0,0,15.1,0,0.14
0,0,0,14.4,0,0.008
0,1,0,16.2,0,0.21100000000000002
0,1,0,36.9,1,0.006
0,1,0,17.7,0,0.604
0,1,0,21.6,0,0.395
0,0,0,16.2,0,0.022000000000000002
0,0,0,17.5,0,0.973
0,1,1,15.8,0,0.21100000000000002
0,0,0,244.7,0,0.5
0,0,0,30.7,0,0.9620000000000001
0,1,0,30.8,1,1.158
0,0,1,48.3,0,1.161
0,1,1,20.3,1,0.309
0,1,1,27.6,1,0.722
0,0,0,15.9,0,0.256
0,1,0,15.3,0,0.087
0,0,0,20.6,0,0.248
0,0,0,28.8,0,0.6559999999999999
0,0,0,29.5,0,0.02
0,0,0,16.7,0,0.17300000000000001
0,0,0,16.2,0,0.22399999999999998
0,0,0,20.0,0,0.20199999999999999
1,1,0,16.1,0,0.935
0,1,0,14.6,0,0.203
0,0,0,19.5,0,0.9079999999999999
0,0,0,18.4,0,0.915
0,0,0,28.4,0,0.795
0,0,0,26.2,0,0.203
0,1,0,21.8,0,0.42
0,0,0,33.8,0,0.013999999999999999
0,0,0,20.0,0,0.85
0,1,0,30.3,0,0.28300000000000003
0,0,0,62.1,0,0.044000000000000004
0,1,1,20.7,0,0.71
0,1,1,34.5,1,1.169
0,0,0,14.8,0,0.24
0,0,1,20.3,0,0.961
0,0,0,19.3,0,0.7440000000000001
0,1,0,15.1,1,0.696
0,1,1,11.5,0,0.249
0,0,0,21.2,0,0.45399999999999996
0,0,0,55.1,0,0.614
0,0,0,19.2,0,0.648
0,1,0,102.7,0,0.8909999999999999
0,0,0,92.3,0,0.9470000000000001
0,0,0,40.2,0,0.932
0,0,0,21.0,0,0.828
0,0,0,17.4,0,0.9690000000000001
0,0,0,20.3,0,0.951
0,0,0,26.3,0,0.307
0,0,0,23.1,0,0.9009999999999999
0,0,0,28.6,0,0.851
0,0,0,16.1,0,0.45899999999999996
0,1,0,20.6,0,0.341
0,0,0,18.9,0,0.401
0,0,0,21.0,0,0.36700000000000005
0,0,0,20.4,0,0.29100000000000004
0,1,1,40.6,1,1.0270000000000001
0,1,0,45.6,1,1.2009999999999998
0,0,0,48.5,0,0.917
0,0,1,52.5,0,1.242
0,0,1,7.7,0,1.226
0,0,0,73.2,0,0.804
0,0,0,11.4,0,0.7709999999999999
1,1,0,40.9,0,0.027999999999999997
0,1,1,43.0,0,0.281
0,0,0,25.3,0,0.151
0,1,1,21.5,0,0.594
0,1,0,23.3,0,0.6829999999999999
0,0,0,61.2,0,0.309
0,0,0,16.5,0,0.009000000000000001
0,0,0,14.4,0,0.001
0,0,0,20.9,0,0.7040000000000001
0,1,1,19.2,1,0.391
0,1,1,20.9,1,0.028999999999999998
0,0,0,14.0,0,0.129
0,1,0,65.2,1,0.001
0,1,0,47.4,0,1.181
0,0,0,110.9,0,0.046
0,0,0,21.2,1,0.985
0,1,1,58.0,0,0.9309999999999999
0,0,0,69.3,0,0.8079999999999999
0,0,0,14.2,0,0.7
0,0,0,27.3,1,0.662
0,0,0,36.0,1,0.7440000000000001
0,0,0,26.7,0,0.797
0,0,0,26.9,0,0.033
0,0,0,55.5,1,0.9890000000000001
0,1,1,19.8,1,0.508
1,1,0,34.5,0,0.626
0,1,1,18.0,0,0.551
0,0,0,12.6,0,0.56
0,1,0,91.9,0,1.209
0,0,0,15.8,0,0.245
0,0,0,77.3,0,0.032
0,0,0,13.2,0,0.018000000000000002
0,0,0,17.1,0,0.688
0,0,0,106.7,0,0.58
0,0,1,721.9,0,0.594
0,0,0,78.0,0,0.016
0,0,0,48.0,0,0.917
0,0,0,20.8,0,0.857
0,1,1,30.0,0,1.276
0,0,0,20.1,0,0.23199999999999998
0,0,0,28.2,0,0.305
0,0,0,17.7,0,0.6920000000000001
0,1,0,29.0,0,0.32299999999999995
0,0,0,23.2,0,0.406
0,0,0,20.0,0,0.535
0,0,0,53.9,0,0.034
0,0,0,35.3,0,0.325
0,1,1,22.8,0,0.792
0,1,0,22.3,0,0.231
0,1,0,13.1,0,0.489
0,0,0,30.0,0,0.887
0,1,0,14.6,0,0.745
0,0,0,62.8,0,0.063
0,0,1,45.6,0,0.19699999999999998
0,0,0,36.9,0,0.8759999999999999
0,0,0,22.9,0,0.9179999999999999
0,0,0,29.1,0,0.871
0,0,0,37.1,0,0.04
0,0,0,20.2,0,0.909
0,1,0,62.8,1,0.45
0,1,0,16.9,0,0.8190000000000001
0,0,0,21.6,0,0.243
0,0,0,16.6,0,0.462
0,0,0,12.5,0,0.40299999999999997
0,0,0,20.0,0,0.49
0,0,0,22.5,0,0.11800000000000001
0,0,0,18.2,0,0.03
0,0,0,11.2,0,0.325
0,1,0,19.7,0,0.405
0,0,0,20.3,1,0.528
0,0,0,47.9,0,0.001
0,0,0,19.7,0,0.25
0,0,0,53.6,0,0.696
0,0,0,25.8,0,0.687
0,0,0,48.7,0,0.16
0,0,0,13.2,0,1.178
0,0,0,54.6,0,0.775
0,0,0,27.0,0,0.851
0,0,0,23.7,0,0.259
0,0,0,21.3,0,0.564
0,0,0,26.5,0,0.44799999999999995
0,0,0,26.7,0,0.025
0,0,0,99.9,0,0.027999999999999997
0,0,0,24.3,0,0.784
0,0,0,17.4,0,0.018000000000000002
0,0,0,15.5,0,0.03
0,0,0,69.7,0,0.512
0,0,0,19.8,0,0.33799999999999997
1,1,0,72.0,1,0.9670000000000001
0,1,0,21.9,0,0.14
0,0,0,17.2,0,0.242
0,0,0,15.7,0,0.9440000000000001
0,1,0,33.1,0,1.139
0,0,0,64.6,0,0.015
0,0,0,50.4,0,0.05
0,0,0,29.9,0,0.79
0,1,0,10.2,0,0.934
0,0,0,22.9,0,0.287
0,0,0,21.6,0,0.9420000000000001
0,1,1,35.9,0,0.48
0,0,0,52.5,0,0.531
0,0,0,29.3,0,0.703
0,0,0,71.6,0,0.914
0,0,0,21.9,0,0.8240000000000001
0,0,0,88.0,0,0.746
0,0,0,120.1,0,0.009000000000000001
0,0,0,102.2,0,0.005
0,1,1,59.9,1,0.976
0,1,1,37.0,1,0.748
0,0,0,51.6,0,0.31
0,0,1,2707.7,0,0.18899999999999997
0,1,1,102.8,1,1.217
0,1,0,13.9,0,0.732
0,0,0,11.9,0,0.895
0,0,0,16.0,0,0.40299999999999997
0,0,0,15.4,0,0.004
0,1,0,21.6,1,0.755
0,0,0,16.5,0,0.021
0,1,0,15.4,0,0.095
1,0,0,19.4,0,0.004
0,0,1,1513.2,0,1.1159999999999999
0,0,0,13.3,0,0.106
0,0,0,167.6,0,0.6579999999999999
0,0,0,12.2,0,0.24100000000000002
0,0,0,5.2,0,0.243
0,0,0,79.7,0,0.24600000000000002
0,0,0,35.6,0,0.425
0,0,0,39.0,0,0.914
0,0,0,350.6,0,0.026000000000000002
0,0,0,135.4,0,0.02
0,0,0,384.0,0,0.838
0,0,0,324.3,0,0.04
0,0,1,2217.1,0,0.715
0,0,0,27.4,0,0.622
0,1,0,20.2,0,0.524
0,0,0,14.6,0,1.193
0,0,0,15.4,0,0.026000000000000002
0,0,0,31.0,0,0.494
0,0,0,11.9,0,0.256
0,0,0,15.9,0,0.725
0,0,0,13.5,0,0.106
0,1,0,15.4,0,0.163
0,0,0,14.3,0,0.9840000000000001
0,0,0,13.1,0,0.213
0,0,0,36.9,0,0.833
0,0,0,52.5,0,0.895
0,1,0,21.7,0,0.35
0,0,0,54.8,0,0.359
0,0,0,24.1,0,0.5710000000000001
0,0,0,112.2,0,0.391
0,0,0,40.2,0,0.5379999999999999
0,0,0,32.9,0,0.748
1,0,0,49.7,0,0.9590000000000001
1,0,0,150.4,0,0.47100000000000003
0,1,0,17.3,0,0.97
0,0,0,16.1,0,0.317
0,0,0,15.0,0,0.434
0,1,0,12.4,0,0.447
0,0,0,14.1,0,0.46
0,0,0,15.1,0,0.929
0,0,0,14.7,0,0.889
0,0,0,13.0,0,0.8859999999999999
0,1,0,28.1,1,1.1740000000000002
0,0,0,67.5,0,0.035
0,0,0,46.4,0,0.115
0,0,0,81.8,0,0.785
0,0,0,76.8,0,0.51
0,0,0,112.8,0,0.545
0,0,0,57.4,0,0.32
0,0,0,11.5,0,0.379
0,0,0,85.8,0,0.023
0,0,0,92.9,0,0.004
0,1,1,99.6,1,1.902
0,1,1,53.1,0,0.853
1,0,0,577.1,0,0.16899999999999998
0,0,0,11.5,0,0.53
0,0,0,13.8,0,0.016
0,0,0,15.2,0,0.061
0,0,0,12.2,0,0.983
0,1,0,14.5,0,0.569
0,0,0,14.3,0,0.894
0,0,0,12.8,0,0.97
1,0,0,14.0,1,1.138
0,0,0,22.0,0,0.061
0,0,0,90.8,0,0.001
0,0,0,123.2,0,0.009000000000000001
0,0,0,50.9,0,0.004
0,0,0,43.6,0,0.826
0,0,1,30.1,0,0.925
0,1,1,33.0,1,1.157
0,1,0,49.1,0,0.163
0,0,0,12.9,0,0.429
0,0,0,11.9,0,0.45399999999999996
0,0,0,16.5,1,0.46299999999999997
0,0,0,11.0,0,0.922
0,0,0,11.1,0,0.7390000000000001
0,1,0,15.6,0,0.593
0,0,0,17.8,0,0.253
0,0,0,14.1,0,0.40299999999999997
0,0,0,12.4,0,0.3
0,0,0,11.4,0,0.36700000000000005
0,0,0,92.7,0,0.017
0,0,0,46.1,0,0.905
0,0,0,286.0,0,0.904
0,0,0,6.8,0,0.3554
1,1,0,46.3,0,1.209
0,0,0,97.0,0,0.6940000000000001
0,0,0,380.8,0,0.9520000000000001
0,1,1,66.6,0,0.25
0,1,1,64.7,0,0.107
0,1,1,57.0,1,1.228
0,0,0,29.3,0,0.9470000000000001
0,0,0,12.2,0,0.7090000000000001
0,0,0,12.2,0,0.265
0,0,0,18.1,0,0.319
0,0,1,20.4,0,0.7440000000000001
0,0,0,15.1,0,0.8809999999999999
0,0,0,11.3,0,0.019
0,0,0,16.7,0,0.052000000000000005
0,0,0,14.4,0,0.013000000000000001
0,0,0,16.8,0,0.539
0,0,0,12.9,0,0.39799999999999996
0,0,1,2793.4,0,1.008
0,0,0,25.2,0,0.38799999999999996
0,0,0,11.2,0,0.129
0,1,1,104.8,1,0.778
0,1,0,74.3,1,0.995
0,1,1,76.4,1,0.9590000000000001
0,0,1,132.7,0,0.972
0,1,1,53.6,1,1.205
0,0,0,56.7,0,0.636
0,0,0,44.1,0,0.591
0,0,0,84.9,0,0.546
1,1,0,23.0,1,0.946
0,0,0,14.2,0,0.301
0,0,0,14.2,0,0.9740000000000001
0,0,0,16.6,0,0.192
0,0,0,10.9,0,0.902
0,0,0,19.7,0,0.035
0,0,1,1618.4,0,0.379
0,0,0,15.2,0,0.168
0,0,0,14.9,0,0.035
0,0,0,13.1,0,0.192
0,1,1,65.8,1,0.711
0,0,0,44.1,0,0.56
0,0,0,15.3,0,0.055
0,0,0,58.6,0,0.303
0,0,0,25.5,0,0.008
0,1,0,104.3,0,1.2209999999999999
0,0,0,73.6,0,0.028999999999999998
1,0,0,218.3,0,1.2690000000000001
0,0,0,34.3,0,0.462
0,0,0,98.2,0,0.777
0,0,0,87.3,0,0.368
0,0,0,13.6,0,0.2
0,0,0,12.5,0,0.389
0,0,0,12.7,0,0.153
0,0,0,13.2,0,0.65
0,0,0,16.4,0,0.436
0,0,0,16.3,0,0.569
0,1,1,19.1,1,0.017
0,0,0,14.2,0,0.941
0,0,0,15.7,0,0.205
0,0,0,19.6,0,0.002
0,1,1,45.9,1,1.197
0,0,0,55.1,0,0.128
0,0,0,18.2,0,0.011000000000000001
0,0,0,42.7,0,0.081
0,1,1,23.4,0,1.224
0,0,0,287.8,0,0.657
0,1,0,41.9,0,1.178
0,0,0,68.0,0,1.21
0,0,1,431.6,0,0.9329999999999999
0,1,1,20.7,0,0.109
0,0,0,13.5,0,0.322
0,0,0,15.5,0,0.121
0,0,0,13.3,0,0.17600000000000002
0,0,0,16.1,0,0.152
0,1,0,13.3,0,0.953
0,0,0,12.3,0,1.006
0,0,0,11.7,0,0.889
0,0,0,14.3,0,0.19699999999999998
0,0,1,31.0,0,0.61
0,0,0,72.0,0,0.65
0,0,0,26.8,0,0.774
0,1,0,111.3,0,0.87
0,1,1,13.1,1,0.742
0,0,0,55.2,0,0.37200000000000005
0,0,0,14.8,0,0.922
0,0,0,18.1,0,0.685
0,0,0,15.2,0,0.231
0,0,0,11.2,0,0.6987
0,0,0,12.2,0,0.544
0,0,0,15.7,0,0.46799999999999997
0,0,0,14.7,0,0.495
0,0,0,13.6,0,0.0
0,0,1,308.1,0,0.579
0,1,1,37.3,1,1.2409999999999999
0,0,0,13.6,0,0.299
0,0,0,13.8,0,0.39
0,0,0,11.7,0,0.429
0,0,0,41.8,0,0.015
0,0,0,48.7,0,0.6829999999999999
0,0,0,15.6,0,0.7
0,0,0,71.9,0,0.713
0,0,0,35.0,0,0.956
0,0,1,16.7,0,1.2309999999999999
0,0,0,13.8,0,0.7140000000000001
0,0,0,17.7,0,0.057999999999999996
0,0,0,16.8,0,0.499
0,1,0,18.7,1,0.013000000000000001
0,0,0,19.4,0,0.7440000000000001
0,0,0,43.4,0,0.966
0,0,0,18.9,0,0.024
0,1,0,13.6,0,0.727
0,1,0,29.9,0,0.489
0,0,0,12.3,0,0.052000000000000005
0,0,0,16.0,0,0.9279999999999999
0,0,0,15.7,0,0.706
0,0,0,14.8,0,0.01
0,0,0,13.9,0,0.39799999999999996
1,0,0,842.3,0,0.21
0,0,0,89.3,0,0.188
0,0,0,41.6,0,0.135
0,0,0,138.5,0,0.384
0,0,0,88.4,0,0.513
0,1,0,16.9,0,0.953
0,0,0,84.7,0,0.904
0,0,0,16.4,0,0.365
0,1,0,14.6,0,0.9279999999999999
0,0,0,11.0,0,0.741
0,0,0,12.5,0,0.264
0,0,0,14.0,0,0.983
0,0,0,13.1,0,0.09300000000000001
1,1,0,125.2,1,1.24
0,0,0,11.7,0,0.332
0,0,0,15.2,0,0.42
0,0,0,99.5,0,0.315
0,1,0,11.4,0,0.461
0,0,0,106.9,0,0.015
0,0,0,250.0,0,0.429
0,0,0,27.3,0,0.011000000000000001
0,0,1,98.0,0,0.621
0,0,0,122.9,0,0.027999999999999997
0,0,0,128.3,0,0.6579999999999999
0,0,0,49.5,0,0.768
0,0,0,15.8,0,0.11599999999999999
0,1,0,43.2,0,1.258
0,1,1,21.7,1,0.527
0,0,0,8.0,0,0.624
0,1,0,14.5,0,0.436
0,0,0,16.2,0,0.094
0,0,0,14.0,0,0.032
0,1,1,13.7,1,1.1909999999999998
0,0,0,51.1,0,0.8690000000000001
1,0,0,23.7,0,0.008
0,0,0,13.2,0,0.006999999999999999
0,0,0,14.3,0,0.011000000000000001
0,1,0,52.9,0,0.763
0,0,0,63.2,0,0.561
0,0,0,26.1,0,0.8959999999999999
0,0,1,1049.3,0,0.11599999999999999
0,0,0,77.3,0,0.349
0,0,1,97.5,0,0.982
0,0,0,145.5,0,0.77
0,0,0,61.7,0,0.021
0,0,0,11.9,0,0.9229999999999999
0,0,0,42.5,0,0.068
0,0,1,355.0,0,0.02
0,0,0,19.2,0,0.956
0,1,0,19.1,1,0.256
0,0,0,154.5,0,0.013000000000000001
0,0,0,111.0,0,0.606
0,0,0,17.1,0,0.579
0,0,0,15.7,0,0.23800000000000002
0,1,0,16.0,0,0.919
0,0,0,13.9,0,0.669
0,0,1,13.4,0,0.5770000000000001
0,0,0,13.5,0,0.23399999999999999
0,1,0,40.6,0,1.3119999999999998
0,1,0,28.1,1,0.013999999999999999
0,0,0,52.6,0,0.017
0,0,0,80.9,0,0.72
0,0,0,19.9,0,0.828
0,0,0,64.4,0,0.778
0,0,0,232.4,0,0.002
0,0,0,16.3,0,0.9
0,0,0,43.5,0,0.005
0,0,0,40.9,0,0.915
0,0,0,116.3,0,0.878
0,0,0,17.4,0,0.682
0,1,1,133.9,0,1.263
0,0,0,16.5,0,0.09300000000000001
0,0,0,14.8,0,0.604
0,0,0,22.2,1,0.53
0,0,0,25.3,0,0.025
0,1,1,24.8,0,0.604
0,0,0,15.2,0,0.14
0,0,0,12.0,0,0.249
0,1,0,10.9,0,0.054000000000000006
0,0,0,43.5,0,0.775
0,1,0,16.5,1,0.74
0,0,0,12.2,0,0.314
0,0,0,39.5,0,0.9059999999999999
0,0,0,36.3,0,0.846
0,0,0,22.9,0,0.9540000000000001
0,1,0,60.6,1,0.721
0,0,0,70.9,0,0.526
0,0,0,22.3,0,0.513
0,0,0,84.5,0,0.016
0,0,0,273.7,0,0.033
0,0,1,3845.4,0,0.617
0,0,0,10.9,0,0.044000000000000004
0,1,0,17.2,0,0.5870000000000001
0,0,0,13.7,0,0.925
0,1,0,14.6,0,0.235
0,0,0,190.3,0,0.5770000000000001
0,0,0,12.8,0,0.643
0,0,0,30.5,0,0.9059999999999999
0,0,0,11.2,0,0.449
0,0,0,8.5,0,0.32
0,0,0,10.1,0,0.006
0,1,0,12.1,1,0.7809999999999999
0,0,0,36.7,0,0.516
0,0,0,111.1,0,0.716
0,0,0,79.6,0,0.594
0,0,0,125.4,0,0.885
0,0,0,43.8,0,0.05
1,0,0,7.6,0,0.7120000000000001
0,0,0,22.8,0,0.757
0,1,0,68.1,1,0.615
0,0,0,42.5,0,0.653
0,1,1,55.1,1,0.932
0,0,0,24.9,0,0.639
0,0,0,1022.2,0,0.479
1,0,0,212.9,0,0.7170000000000001
0,0,0,556.2,0,0.065
0,0,1,465.4,0,1.065
0,0,0,24.8,0,0.21
1,0,0,7.0,0,0.336
0,0,0,36.1,0,0.32899999999999996
0,0,0,77.2,0,0.7240000000000001
0,0,0,83.9,0,0.065
0,0,0,88.3,0,0.547
0,0,0,98.8,0,0.013999999999999999
0,0,0,9.0,0,0.319
0,0,0,105.9,0,0.02
0,0,1,57.6,0,0.027000000000000003
0,0,0,186.7,0,0.049
0,0,0,153.3,0,0.001
0,1,1,24.7,1,0.978
0,0,0,8.3,0,0.038
0,0,0,183.1,0,0.5529999999999999
0,0,0,52.1,0,0.502
0,0,0,37.9,0,0.76
0,0,0,69.8,0,0.514
0,0,0,101.6,0,0.022000000000000002
0,0,0,11.2,0,0.467
0,0,1,140.2,0,0.9109999999999999
0,0,0,62.4,0,0.7859999999999999
0,0,0,68.4,0,0.435
0,0,0,40.7,0,0.013000000000000001
0,0,0,21.9,0,0.188
1,0,0,4.9,0,0.287
0,0,0,82.1,0,0.016
0,0,0,66.1,0,0.008
1,0,0,225.5,0,0.013999999999999999
0,1,1,42.3,0,1.232
0,0,0,88.1,0,0.594
0,0,0,82.6,0,0.043
0,0,0,44.7,0,0.336
0,0,0,42.4,0,0.568
0,0,1,76.0,0,0.026000000000000002
0,0,0,30.6,0,0.595
1,0,0,5.9,0,0.7020000000000001
0,0,0,363.9,0,0.919
0,0,0,22.5,0,0.016
0,0,0,67.6,0,0.763
0,0,0,70.4,0,0.6629999999999999
0,0,0,29.8,0,0.845
0,0,0,21.5,0,0.934
0,0,0,535.5,0,0.055
0,0,0,209.2,0,0.048
0,0,0,81.2,0,0.46799999999999997
0,0,0,11.1,0,0.07400000000000001
0,0,0,10.6,0,0.6809999999999999
0,0,0,72.7,0,0.013000000000000001
